ASV_ID	NTC	PAC	Site1_1	Site1_2	Site1_3	Site2_1	Site2_2	Site2_3	Site3_1	Site3_2	Site3_3	Site4_1	Site4_2	Site4_3	XB
977f0cada510849ab296cc00951f9220	0	0	0	0	376	0	0	0	0	0	0	0	0	0	0
cb374419121af1bf7f121a49e2bbea52	0	0	24	139	21	17	25	23	0	18	0	30	0	76	0
a386893d5e3e2482e40e7f301bab864f	0	0	48	45	89	32	19	72	0	6	20	9	3	29	0
85a4496693990f7384a765c41282001a	0	0	9	0	33	2	16	21	0	11	22	14	1	240	0
c63d8357047e04ff18fed41e371ef2b3	0	0	8	0	201	6	15	10	0	0	15	15	5	94	0
561cea21b123510a730f00dca67e7247	0	0	0	0	41	0	0	7	0	11	53	87	4	164	0
aff8c204bc22e14832418e7b2447bc38	0	0	81	16	21	28	27	74	0	39	29	31	0	20	0
2fb829a9153e6f34f10af159c91a4d38	0	0	24	59	8	42	15	144	0	20	6	31	2	14	0
37b3a6a22845fae595d366babf0e48c7	0	0	0	0	14	16	5	0	0	4	6	89	7	222	0
f74b08dd45723ec9afd9ef5bdaf99aa3	0	0	0	0	0	0	0	299	0	0	0	0	0	63	0
3263f6449cee32dc0dfb2b53f9c9566b	0	0	57	53	45	7	65	35	0	24	18	19	3	30	0
2151e59d7669f7b648814ded2b44bdb0	0	0	32	0	63	73	0	172	0	0	14	0	0	0	0
c06f30ef713e71bd86057e78b7c9388c	0	353	0	0	0	0	0	0	0	0	0	0	0	0	0
4f2672c0fbe3e01c3f48e1d50c9947d0	0	0	0	0	57	27	44	42	0	0	0	110	2	71	0
37dd79825a52afdecd2a7e83dec93994	0	0	0	0	0	28	0	0	0	0	0	101	5	218	0
0ea67e63a1e81f2ba717b6c738bcfb0d	0	0	0	0	0	0	14	0	0	0	0	100	7	231	0
e48071f30cee7105adf3a676b2a49260	0	0	5	15	110	43	14	49	0	5	31	16	3	59	0
40750d0b723bae71f074af981771de4e	0	0	25	149	47	17	25	0	0	20	15	22	1	28	0
5071ed510cb70a559def984bea42fef0	0	0	36	25	104	31	40	23	0	32	17	8	0	32	0
abe3658fcc190ace5f648081599f7ce8	0	0	32	29	34	5	10	41	0	25	15	59	0	95	0
e072b36a4ec9b768168965f4ddadea93	0	0	0	4	4	21	0	0	0	0	0	63	8	245	0
f6fb872c58eb67eaeb834c826826dc12	0	0	0	9	22	30	0	21	0	0	11	81	3	166	0
12b75e418305d1a20526e1737a174a80	0	0	0	0	43	0	15	87	0	13	3	56	1	124	0
982cd426ddd9cb8851f70915b00a65bc	0	0	3	235	0	48	12	24	0	5	0	14	0	0	0
1b5abe70c060c270169b10679f950c73	0	0	18	53	25	21	25	34	0	69	37	6	0	52	0
b3e4effd22a4767522a7b6e0693f4708	0	0	17	56	53	0	22	53	0	21	20	34	0	63	0
96021e0909a2b494331c4b27b0ef1b6b	0	0	8	7	10	16	32	91	0	19	21	49	1	84	0
5e22ac5106c17a4b9b24357cd0fd257b	0	0	18	29	24	2	21	78	0	29	43	35	0	58	0
8b2a43e9da2f29cb834e20b5ea683724	0	0	23	5	9	3	20	45	0	33	0	92	4	102	0
9544f8209b6ccbf96e12309cb2e09ccf	0	0	0	0	78	0	0	0	0	0	0	3	2	252	0
0419a97440257eacbd338c7b3da0d387	0	0	0	0	0	0	0	0	0	0	332	0	0	0	0
86a80f93eb78dbee3b16a6e9c82ca13e	0	0	12	8	10	3	14	36	0	12	6	72	7	150	0
ebc6426c6b6596b191f12432c6bfba4c	0	0	0	0	0	0	0	0	0	0	31	67	12	218	0
6c53281d2dfa27498badfe7edf7c3c5b	0	0	8	51	66	0	31	21	0	55	60	0	0	34	0
73a0430a415f54452d5dcc561c6e2496	0	0	0	0	59	0	0	103	0	0	102	0	0	62	0
82285bb82777cb92a0e59aada342aebb	0	0	0	0	0	0	0	0	0	0	67	73	0	186	0
028daad0cbabdf2efa699b031fd908d8	0	0	5	36	7	0	13	244	0	13	6	1	0	0	0
0a4db34aa4c62b23414dfad2c060acb4	0	0	5	28	37	10	9	64	0	9	36	47	0	80	0
6dadb2fbe17c36d57fcb29fdb4a95da4	0	0	0	14	12	6	27	45	0	19	32	68	0	102	0
499c0801ca994fde3ec4f026c295dd56	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0
0b7e00927f5e275dd3fa45ec5717b86d	0	0	19	0	23	20	7	30	0	53	19	8	2	143	0
be9cbfac06ed21b8a4c8c479ada35787	0	0	14	82	103	24	12	56	0	11	11	4	0	7	0
3ca5ddcf1fd8fc5a89495f40a5dcfbe3	0	0	33	53	0	17	4	0	0	28	21	102	3	62	0
40eccb11df4b0eef509933146f41435f	0	0	18	84	0	15	20	24	0	12	10	63	0	76	0
89b84e6a0cfc3b4ae46a9c91b255c719	0	0	7	32	17	16	19	76	0	36	37	23	2	57	0
0272790ff1c1463199cc6fae2780b552	0	0	135	0	0	0	0	0	0	34	26	18	0	108	0
62be1aa44b80c45af72a96a8155a5fd5	0	0	30	87	69	17	14	44	0	4	13	21	0	22	0
34f9ffb71c5cc4b001c1275521d6269b	0	0	54	236	0	0	0	29	0	0	0	0	0	0	0
9228858e929bb06285820c5ad0b2fb3c	0	0	18	106	26	3	31	41	0	29	5	8	0	51	0
904bd9659f28eb4403c76bae00566599	0	0	18	63	4	3	12	38	0	5	10	69	2	94	0
4d300f4016889d039b9dabe9291df8c7	0	0	0	0	0	0	15	14	0	0	6	0	2	281	0
02dd1a5542b43f28a70aea85469c7ddf	0	0	0	0	0	0	0	52	0	31	1	59	7	168	0
8c689b5e59792576fea95285e3021f35	0	0	16	0	0	0	0	196	0	0	0	0	0	104	0
c5f3f05218cfca27b0ea6725946b61fe	0	0	10	0	75	16	28	19	0	23	17	102	0	25	0
37db521c0e71201cef192684464646cb	0	0	10	21	0	4	14	83	0	48	17	39	5	73	0
484477e97fc939ee1f98e789e46407a3	0	0	8	47	4	8	6	7	0	0	58	80	0	93	0
7e5ba06c9a4dc9423b87c62bb6f8c5e0	0	0	14	80	0	3	0	55	0	26	0	70	4	58	0
16b4013c751037a46d33446b7d9c979c	0	0	10	44	35	17	18	52	0	64	9	27	5	29	0
a59e2ce54ae177f236405fb1a704f7ff	0	0	0	187	0	35	28	42	0	0	0	0	0	17	0
5b6ba951c51867580c20b7bef9a6a485	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0
552c038f8782602fb763b29115a8fb88	0	0	0	250	0	0	0	0	0	0	0	0	0	58	0
c29f63986991c24f3030aab46d32cc2c	0	307	0	0	0	0	0	0	0	0	0	0	0	0	0
c2982ec0539cd8b87057c888d382b7a4	0	0	0	0	9	0	2	33	0	0	7	69	4	183	0
87471b85a1d1ff2c184edcd46f5b6eee	0	0	0	0	0	30	30	0	0	11	11	89	0	134	0
b387839a3690abef12c96a3cdf619a9a	0	0	24	63	27	0	27	42	0	0	8	52	0	61	0
5b6a4f3c97b8e0652c8ca3611441b596	0	0	19	19	95	0	50	42	0	23	0	5	0	50	0
ac9254720437dd27950266a90dc40244	0	0	0	0	7	0	0	0	0	78	5	51	7	155	0
52d8b43b631a17c15f2250b2c5419c83	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0
859445813cd3906425c26d42c3297e45	0	0	24	79	63	14	10	33	0	0	12	16	3	48	0
7d18fbd2ed036c5e8668dedba3bdf37e	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0
bcde12f0d2fb153a3669307d0fd26bcf	0	0	51	36	14	7	23	74	0	0	11	32	0	51	0
dd03cbc9746c961872a882ac9162f4ed	0	0	0	0	0	60	0	0	0	0	0	31	0	207	0
7d8d52d7a83a1b1003077c5fdc556fce	0	0	0	0	0	7	7	28	0	16	6	127	5	102	0
f9184bd479dc07b0968bd56954231665	0	0	0	0	0	25	0	90	0	59	0	66	4	52	0
64e5334cbd431e3626c5d22e0e5f744b	0	0	0	0	0	11	0	120	0	138	6	0	2	19	0
46a31f7b9e2505d4e42df2a8f21df0f2	0	0	0	0	0	0	0	11	0	0	0	68	11	206	0
ef54eaa95899aec5362cfd854d9d5a53	0	0	19	160	40	12	11	2	0	12	0	13	0	26	0
69458c195414e6442a8206eab1ba3122	0	0	0	0	0	0	0	0	0	0	0	152	3	138	0
c7e874c251642d907a5101fd1b4d1b6c	0	0	0	0	0	0	7	49	0	0	44	0	0	192	0
eb4b80ca71bf597b1a5f064a30dfab6f	0	0	6	16	108	12	18	10	0	0	77	5	0	39	0
bdeb708cbdbe8573c62e902e09d22537	0	0	4	0	28	13	18	17	0	26	10	77	3	95	0
1857c3318bb5c9f87ecc2a9c8b4667e8	0	0	7	45	6	0	47	39	0	59	10	16	3	58	0
2deca27fc9c88aa4c76d415c0902936a	0	0	0	14	0	56	28	0	0	52	21	31	0	88	0
ed227fdd8191ef5012b28f06b4e1bb22	0	0	0	0	0	0	67	0	0	0	0	0	0	223	0
1aa00df412211fa28de55f28d5e31441	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0
bbd27ed505689288ae930297763baea2	0	0	0	69	0	0	16	10	0	9	0	68	6	110	0
7b0c2dd5111bf39469a78d268b5e2c63	0	0	25	107	34	11	12	28	0	15	15	7	0	33	0
ccc439fe47a69e7b8ef9dfd768b6311f	0	0	16	7	121	53	4	32	0	34	7	1	0	12	0
539ab877f92d64190924c7f1bcdfc46b	0	0	27	0	52	59	0	99	0	0	0	9	1	39	0
431f89b556ea3c2485c0d658eead8aad	0	0	17	27	22	12	15	25	0	92	12	35	0	28	0
8c189dc885d5838214614131349cefd9	0	0	12	57	34	0	7	53	0	42	19	26	0	35	0
0448ffe3e22ebb5a9fd1016458d2fdad	0	0	0	50	0	5	0	0	0	135	11	24	0	60	0
afa306678eb31fcf7e507f25dd9f3956	0	0	9	3	55	11	5	23	0	4	1	41	0	132	0
4273acc62296c5b35c1e198414ab20f7	0	0	33	8	58	28	30	32	0	61	10	6	0	17	0
b9837d509e7ed574b91f568924840fcc	0	0	32	13	19	4	20	55	0	14	17	20	5	81	0
db162a2afa541e750e7e538f9b0f9705	0	0	27	92	14	8	12	41	0	8	16	20	0	40	0
5e3e0af33ee057a6a099fa89b6196042	0	0	3	21	30	0	19	33	0	15	2	75	1	78	0
ee11bc0d5b4e14ed1a1ad238616229c1	0	0	107	0	0	0	0	16	0	0	0	0	18	135	0
cb1dd0f8c47b6cce1d275b3d8bfc4082	0	0	51	56	9	14	0	43	0	23	8	46	2	23	0
2fa3522700770af6468d9ba2d6808d7f	0	0	24	0	0	14	0	20	0	22	0	47	7	140	0
6f2e39b9b01b45ce761d5afa52c59f3c	0	0	13	0	0	0	0	93	0	0	0	64	7	97	0
f72b060dc5c65172d9b4ff8a4fc40dde	0	0	0	274	0	0	0	0	0	0	0	0	0	0	0
4f0fd7f61263ffea488de516d99b36b3	0	0	20	68	0	3	20	79	0	34	21	11	0	17	0
58a635c431cbee82998a2230786c2156	0	0	8	83	0	8	0	10	0	0	0	76	6	82	0
349fbc8360ef7b5891cf42df7f464b55	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0
db3244eb057b958dcdfec82e7d13e176	0	0	1	76	23	0	13	43	0	8	15	52	3	38	0
f5080e82d3aabac5dac27104aa5a8e7d	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0
25938e93c9e38e4a8f7714052006b750	0	266	0	0	0	0	0	0	0	0	0	0	0	0	0
84c776599e075d5d40c35e4cfc90b4ae	0	0	0	32	63	27	0	67	0	38	24	4	0	11	0
d90ed0796ed1ec0bfebbd650010e2cbb	0	0	0	0	264	0	0	0	0	0	0	0	0	0	0
96dd19472f8d03053f8c838b2fbd7453	0	0	0	0	0	0	0	0	0	0	0	36	1	226	0
765a99c4aad63bb2c290764320d23de7	0	0	32	31	52	24	17	53	0	35	4	0	0	11	0
e20a73537e37ef501cb44d7d93c5e462	0	0	21	19	27	11	23	46	0	32	13	32	1	34	0
871bd2db2163d350263c444510771073	0	0	0	0	257	0	0	0	0	0	0	0	0	0	0
f3b8090a5a2e51e08454bfc9bc34616a	0	0	0	0	0	0	0	257	0	0	0	0	0	0	0
5c4fa01528e61fe5c962f033e1142969	0	0	80	0	88	2	10	0	0	0	31	7	0	38	0
2d5a7f754a23c17feab865f5b3c388d9	0	0	30	40	42	4	10	16	0	0	9	44	0	61	0
22005c0c56600d5884bd3337d464fc63	0	0	13	57	24	12	37	71	0	16	6	11	0	9	0
9883c5fcaa8be21404e4aa314d8b0f14	0	0	5	25	0	12	9	102	0	7	5	38	0	51	0
61291bf79f2122e4141213411f2fd6f3	0	0	37	0	0	0	12	0	0	0	47	0	0	157	0
178bd009b3f76484d04cb43459b97ca6	0	0	0	31	0	0	0	20	0	0	4	66	0	131	0
d2c941d04c7e44a684fdd24feb9534a5	0	0	40	29	10	3	25	57	0	5	9	36	0	37	0
37cb267d244566a1602d82d86f7dea9b	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0
31b4d0cf74cf7408adffd94b9a9e7cf3	0	0	13	10	23	24	32	28	0	28	4	20	0	68	0
78f7d3a24d7c3f7eb01963f946b6a06a	0	0	45	35	47	42	30	35	0	2	0	3	0	10	0
34f8bd1b07442d5e2ed8949c91b0350d	0	0	24	11	31	20	16	43	0	27	14	9	3	51	0
b43de6e61f43c2314a472cef76dc7fa4	0	0	0	0	0	0	48	0	0	0	0	2	2	197	0
e022da1e461f1dfd4b08acce8bf1b7f5	0	0	0	0	0	0	0	0	0	19	0	5	0	225	0
b3071c4ca1253993be6427fad3566336	0	0	0	40	0	0	9	0	0	74	0	18	0	107	0
8382fb51f8a3a3e7e0b492947f1aeea6	0	0	12	0	0	0	14	39	0	0	0	24	9	149	0
c12fee189ef30c8adf3770257530d895	0	0	0	86	0	10	0	150	0	0	0	0	0	0	0
417214752c7be66dd73c59975a56b4ea	0	0	0	0	246	0	0	0	0	0	0	0	0	0	0
2e97fc7f3281d19d5dba3b0b4b7354e2	0	0	11	0	26	9	3	14	0	0	16	11	4	151	0
beff7deeb5abf7582f11f5981cfe278e	0	0	9	20	61	6	3	45	0	4	11	34	0	52	0
8569fd15b8af33987685134bf28f4877	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0
326ed6e72996ab260baa2e9512efb8ec	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0
0afeb3cf80b0c259539635a1e54c6b01	0	0	29	0	34	0	13	0	0	0	0	42	3	122	0
05ce02d1c52a940ceb95194ab474fc3d	0	0	19	17	7	6	32	18	0	15	18	46	2	62	0
a621f1f4c84dc042a0d21887a8ba4660	0	0	14	60	9	6	9	59	0	13	24	9	1	38	0
b2a516c177be7e9fb92078b33f690f61	0	0	10	94	10	0	5	94	0	17	0	9	0	2	0
e5829743fbfd1e47f5849b76eb0cf7e8	0	0	0	3	6	0	12	3	0	18	7	3	1	188	0
e955af0588e9f528c4ea15da8f58c27d	0	0	48	0	0	0	0	0	0	0	0	0	0	192	0
50a25ed03a5913cd854a4f3514b3cbe1	0	0	32	59	24	24	17	35	0	18	15	3	0	13	0
a9238abd2b7c699396289870492f73e1	0	0	0	0	0	157	0	0	0	0	0	56	0	27	0
7275830b7c7977ea8c3d84b4a9a5c164	0	0	0	0	0	0	0	0	0	0	0	94	17	129	0
cca523c2fbc2c9de096fa7c3026de3c4	0	0	21	13	14	17	12	25	0	22	15	14	0	85	0
74db94f9125024ec680d690a94abb338	0	0	0	0	0	0	0	0	0	0	0	46	0	192	0
67ce8e4d8d72077ef1417a7f79b204ee	0	0	25	0	19	8	13	29	0	7	5	30	7	94	0
da7d425e883d5b55201f2e3d13aaeea4	0	0	0	11	0	18	0	0	0	0	5	14	0	189	0
59f4c63c64a04171e81af37cc1d8b957	0	0	31	20	33	13	12	57	0	39	16	7	2	6	0
ff449c564bacd1052d7e6b2a83c32e2c	0	0	0	0	0	8	93	40	0	56	5	14	0	20	0
964e65c7db8affe2fe78f0ac3bef7d15	0	0	3	99	11	30	11	16	0	27	7	8	1	22	0
b96e1c3205b28c1800e86f93167da28d	0	0	23	21	82	16	0	59	0	0	10	3	0	20	0
45c67c491e67d70a0c20737f0854e33a	0	0	17	23	19	2	10	61	0	10	2	30	0	59	0
ee7e8cc0096762dc49856b615d466be6	0	0	0	0	0	0	0	108	0	55	0	0	0	69	0
639998dc7b744265e30ac8397b6a3851	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0
739fd7ff90e2f75823810ae678d830db	0	0	26	76	4	2	22	51	0	25	6	6	5	8	0
05f2404a994d1a060b6c09dfbc27c4b8	0	0	14	38	12	0	1	0	0	0	0	52	0	114	0
9b07223e1b00f0c42e3f428dae46af49	0	0	0	231	0	0	0	0	0	0	0	0	0	0	0
e6dba6e929002ac1c3bec2235c60752e	0	0	8	16	0	24	9	23	0	13	13	57	3	64	0
d395c8f66200cd0bee5e5c1563f9c0b8	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0
b8614ab2d040cfd8aa0741758093d480	0	0	0	0	0	12	0	21	0	1	0	68	0	126	0
79dbf2edac053a1dca2a9d5568270273	0	0	12	27	5	0	25	32	0	6	0	47	0	73	0
87c68e09dd2a1de984fe48806c4b6188	0	0	7	45	11	6	30	51	0	2	24	9	0	42	0
20b0526085163dcbcbda1e8c03084334	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0
73fc488e51510249fc830e27a1998c13	0	0	0	117	0	0	0	109	0	0	0	0	0	0	0
2a4b51cb826554dbc9ced20b0d427049	0	0	0	86	0	0	0	17	0	0	0	0	0	123	0
a240d2114203d424a674b94bc8795041	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0
f875488eb7dc1a7eb67f307a6703e682	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0
a7990a3a78e4d02ed23950a1bdf57d41	0	0	17	102	51	3	0	24	0	4	7	8	0	8	0
4bbd59408b8fabc64470e2a7c87891f5	0	0	0	36	0	0	0	6	0	4	0	124	0	54	0
9444127de4ab0a9528e97d8838bb717f	0	0	0	0	0	11	0	126	0	0	0	37	0	50	0
e1dcc2adbc83414a8cf37157fbd5be52	0	0	0	0	0	0	0	0	0	0	0	0	0	223	0
c200972beb85db5c20d0be5fa4b5c15f	0	0	36	37	0	34	0	10	0	5	35	8	3	54	0
9499818b2e7f0e6f8144ab799812af2d	0	0	27	0	41	15	0	0	0	0	57	27	0	55	0
c0d34308519740cf2a67e7dd8ba43b62	0	0	9	20	3	10	0	19	0	5	14	60	5	77	0
89c6fcc6581ef1c67551bd7031ae5464	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0
a7097d338e8916977f97e641643b54c2	0	0	15	21	2	4	6	0	0	17	11	27	0	118	0
9f90d5819a9a995813d25e10e11e0bc1	0	0	0	23	51	14	76	10	0	10	27	1	0	9	0
1bcd4e00e3f4768b932cace899c5f746	0	0	41	5	3	20	17	25	0	9	9	26	4	61	0
08942ec6baeb8bbe912b1f620cb7915d	0	0	4	0	95	0	13	19	0	0	0	6	0	83	0
e613d87fd9cace45dbb65d8eb90f5d52	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0
faa38e8f1c1fe34ec3a923f09b0bd3ec	0	0	0	0	0	0	0	184	0	0	0	33	0	0	0
506b17da8e2386722422d6156f12ed22	0	0	2	76	30	0	0	0	0	22	5	26	0	55	0
09c6ce732e402c75e86520d74f94521c	0	0	1	111	63	7	1	23	0	0	0	3	0	7	0
860593d7f38a29f89b6d1acea287e008	0	0	0	0	0	45	0	0	0	0	0	73	0	98	0
a7847c2ef30bb7b5b6054e55b67c47d3	0	0	12	37	17	13	18	71	0	10	2	0	0	35	0
32595e4361e82acaf422793f150e1ba6	0	0	0	0	44	0	0	56	0	49	0	66	0	0	0
a233b7220ee35fc0db3c2db8f6da08d4	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0
9f6b33318eaccb1a6c9768939a26009b	0	0	9	25	24	21	20	22	0	7	0	20	2	64	0
95f835b80bad75eccd8469530c54fe07	0	0	6	70	18	16	9	9	0	11	13	31	0	31	0
eff52fab46a5e1bb98019a7d2ec3bcf3	0	0	72	0	0	141	0	0	0	0	0	0	0	0	0
5cee7d64ccd7b9fd3473537829c7349e	0	0	1	26	7	0	32	42	0	6	25	9	2	63	0
71eedae05a8c7117b07cacc14abe245c	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0
7802fb2619efab1960a9de4781143541	0	0	6	87	0	0	0	0	0	0	0	27	0	92	0
61e609633874172a1fe7af918d2e4169	0	0	0	109	0	27	0	0	0	0	0	0	4	72	0
804b6e3a505cfc72077fdaefaa323a40	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0
8f838dee6d1aea223215629d49c5c945	0	0	17	13	6	4	33	14	0	7	13	26	0	76	0
d64cf4c77188b7d98fd539a2361fe617	0	0	4	0	0	0	0	21	0	0	0	82	2	100	0
b86b187b01b242d8b734f25453a3f70f	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0
a9fb2736c3a6dc0ee31cf177799af76b	0	0	0	0	0	0	0	0	0	0	0	95	0	114	0
03a1e5f79ad893017426fb68d566ff99	0	0	0	0	0	0	0	0	0	0	0	54	0	155	0
2084e20290f539accebe2148005a2071	0	0	30	25	32	7	14	35	0	18	16	23	0	8	0
3b0c109c85ce1085460bc0b8db9df5a5	0	0	25	0	4	5	12	37	0	7	0	24	0	93	0
dd2f416009b2df4b77b303b5dfe5cbc3	0	0	10	8	9	4	3	38	0	28	3	40	4	59	0
08393d5768fbf849bf57fe74d7f91ee0	0	0	28	51	8	8	10	36	0	4	0	51	0	9	0
f768205b4064e47eca8866c02b77c442	0	0	0	33	73	17	33	36	0	5	7	1	0	0	0
af6dc766309bf79908fe6fa9aa500fa2	0	0	19	151	0	2	0	22	0	1	8	0	0	1	0
be4877f6fb1ba5a608e0806035186e11	0	0	9	49	8	13	16	12	0	27	20	10	0	40	0
05033d0db9c3afa0192a9bafc0583120	0	0	16	6	0	0	6	2	0	42	4	28	0	98	0
b0d2e9a1d305584b4b26d2803d41f896	0	0	1	27	61	3	0	0	0	39	0	24	0	47	0
5725d1cc906755b494d492cc23e9a654	0	0	19	29	34	20	11	36	0	6	3	14	0	29	0
57b1705ba07a79cf6b87a2db51877b16	0	0	14	17	21	2	8	29	0	3	16	49	0	42	0
e3304e31ad666b1695c44f8e34a9259c	0	0	3	0	109	26	10	4	0	8	0	22	5	14	0
a08af7f5e4cd6db2bb745c7228e7c13a	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0
b7848cf9f48c6a582444b6ec57958148	0	0	53	0	0	0	5	29	0	0	0	89	0	23	0
acb4293019588fafcc70c34eb065d9d5	0	0	34	0	159	6	0	0	0	0	0	0	0	0	0
742b9890dd9c2f915fd1a1feb3dcae1f	0	0	8	0	0	13	1	33	0	0	19	48	5	72	0
72107ee986619a3fd5182c50fa7c14ae	0	0	0	43	12	23	26	27	0	11	0	3	0	53	0
10e08048eb30050ce98c3dc05fe45775	0	0	0	0	0	36	0	0	0	157	0	0	5	0	0
1e6bb471d3058df4b17cc56f3f41960e	0	0	13	72	32	15	11	32	0	6	9	0	0	6	0
b8c9a2ac20fa647318eebc6d268d54e6	0	0	11	23	2	8	14	32	0	17	0	41	0	48	0
f4ff8e17a25ae112918812729421727a	0	0	12	71	13	14	8	31	0	20	17	6	0	3	0
60017f2fa0bbd8e190f97cc51555729a	0	0	0	122	6	0	0	0	0	0	0	64	0	3	0
87c702b04d366bcd64bf7c1d2de1edcf	0	0	0	0	182	0	0	0	0	0	0	0	0	13	0
46ccb44526b5045a3abdc608c6c546ce	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0
e66d5f33d07ba0a9f758c03e686cc1c5	0	0	58	61	2	12	18	14	0	27	0	2	0	0	0
9514caf1645dfe006e79fa9e0494c9b4	0	0	6	46	14	0	4	68	0	21	0	15	0	20	0
e4de0e86de1bf5ff06a794583c197d9c	0	0	1	0	0	7	16	14	0	110	23	3	0	20	0
c6eec75542df287d88b5225f9c5905c5	0	0	4	0	0	0	17	23	0	0	0	48	0	101	0
8ff6aa4c66dd51707dc524963a91a7fc	0	0	0	0	0	21	6	26	0	0	0	13	0	127	0
51b7017d47dfbd545afa68ba49fc3d56	0	0	0	0	0	10	0	183	0	0	0	0	0	0	0
a6debe45beff7f9b50779e122ed3a075	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0
76d3811f28d91b4ced28643caa15279a	0	0	0	11	6	0	0	0	0	2	0	0	0	173	0
5fd33f2dcdfce37e9909bce9d3949c9e	0	0	0	0	17	0	0	0	0	0	0	0	0	175	0
6caca6cb646236bd75deeae431e25b64	0	0	0	0	0	0	0	0	0	0	39	65	2	86	0
4bd8ef0750d3e18716b1423c0fc9d7e7	0	0	3	11	3	20	6	17	0	0	14	49	0	68	0
08e1ca8a0752e6241e9612534ab1900c	0	0	0	145	0	0	0	0	0	44	0	0	2	0	0
433869ef6bc6b9da983e3f0a3015057c	0	0	0	0	0	6	14	27	0	0	14	58	3	69	0
cf0cbe229167c69d4391e5807dd0b170	0	0	6	0	0	25	16	7	0	0	7	40	8	81	0
cfeae97647722501da03ca36bdaa9dc9	0	0	0	45	34	6	16	16	0	37	15	4	0	17	0
f396fc7b38cc7682a018ccf12ae54a96	0	0	0	0	0	0	0	0	0	0	20	88	3	79	0
df7ece9091e83eb40a688b7bad9e4317	0	0	93	0	0	0	0	0	0	0	30	0	0	66	0
8bbad115f4192ad94b427386ac3b6c72	0	0	24	55	31	16	7	21	0	14	7	3	0	10	0
37bb0d37bdf477bc0aff89013b2db598	0	0	22	35	8	16	20	49	0	7	9	8	0	14	0
8fa268227d18c0c728809fcb31d55dee	0	0	0	0	0	0	0	0	0	0	0	89	0	99	0
c33a139d4b0f2a28076d4235f3ebc5d4	0	0	7	47	0	24	10	19	0	37	10	16	0	17	0
4703923bb783ef910ab4b3dd5cbe3ace	0	0	3	0	7	69	2	9	0	8	0	35	1	53	0
daa773030b23ccb58ba7b578bd1d745b	0	0	0	78	36	0	0	56	0	0	0	17	0	0	0
1c1407cfdcbb7e6c7429f73c6fca1dd0	0	0	0	0	0	0	43	16	0	0	25	47	3	53	0
82fbb274bb64ab34e23a12bbf351d3d1	0	0	18	0	45	15	0	0	0	0	10	60	0	38	0
66383e08030bdc9ed0a4d112c19ef4bf	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0
9a8882a48a92b270959fe8744aa6d854	0	0	0	0	78	0	0	0	0	0	0	62	0	46	0
78a6c1a4672f4ccb60d0852e779572fd	0	0	0	0	0	0	0	0	0	186	0	0	0	0	0
4827a418ae569a7049b3493963b416c7	0	0	17	17	3	28	3	64	0	17	12	15	4	5	0
75a607c92558457c3f65cfc838877dd1	0	0	3	152	2	2	0	20	0	0	0	0	0	6	0
e375615abea8fa7355bd1146b446b53f	0	0	0	0	68	0	0	0	0	0	0	0	14	103	0
d7669a9d48c8401fc28502ddfb7ce595	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0
3564e23804aa2d6b29d4b8eca42f1d17	0	0	0	0	0	0	0	0	0	0	0	0	10	175	0
a2b253b72989552647542c7c62568ab0	0	0	15	43	31	24	11	26	0	17	15	2	0	0	0
77a92eeccc6af8be07e8962ba02d4aca	0	0	0	0	0	0	0	184	0	0	0	0	0	0	0
bc81af92ea023d078912bc090b08f97f	0	0	27	0	0	0	0	94	0	0	0	39	0	23	0
fd3118cf5c8b3f270f9bca45d9260218	0	0	6	39	5	0	0	18	0	38	35	12	3	27	0
4f8986cf2ec615f8b84288e5a2b23f93	0	0	0	153	0	0	0	0	0	0	0	14	0	16	0
5c14ee71dacdf1d78d115faa4226577f	0	0	0	4	15	42	10	6	0	0	0	39	9	58	0
3561f5226bc9d080ae7880643d604629	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0
3de9f5f5786d95e3f463496553e1a22c	0	0	0	0	0	0	0	0	0	0	0	0	0	183	0
